cluster,AHM,bFFP,CMD,DD18,DD5,DD_0,DD_18,eFFP,EMT,Eref,EXT,FFP,MAP,MAR,MAT,MCMT,MSP,MWMT,NFFD,PAS,RH,SHM,TD,Tmin_sp,Tmin_su,Tmin_fa,Tmin_wi,Tmax_sp,Tmax_su,Tmax_fa,Tmax_wi,Tave_sp,Tave_su,Tave_fa,Tave_wi,PPT_sp,PPT_su,PPT_fa,PPT_wi
10,21.120458954974424,128.29116210610826,194.16250752659397,327.0175955041145,2432.5833277580787,495.94326620726565,3690.0766709038603,282.624406235365,-30.233839566467587,800.1847862447314,37.33205994513816,154.35585736268146,888.948016324346,13.599137783458618,8.683856292232973,-4.905292031845833,421.06576570549277,21.622171673245408,189.91617046899043,100.58486652840035,64.69585870074262,51.543413393992466,26.527651033651004,1.7630338306460553,14.32656720412127,5.574592448874929,-8.135445239847492,12.935552284739053,26.387923998126542,16.015737829218903,0.6060636471086686,7.3496286880311406,20.3572913182133,10.795109386499325,-3.76431613924764,212.01311299926405,255.28152806583262,246.79099484846458,174.83983408041746
11,13.360526882713327,144.46699289077648,99.71892407595482,114.93684793647863,1686.5928046040685,973.5094943526298,4891.446711599421,267.86492475302373,-36.5282460837724,636.939463884529,35.286834087344566,123.40513341335057,1109.2111223955928,13.124359408686145,4.812611947188765,-9.644332625488497,444.6465084787493,18.731502169697475,153.02806758378728,376.1036838703721,62.48539685470717,42.15338996091521,28.374809959068315,-2.1105458611598005,11.192864104063311,2.125056678874411,-13.465218149550438,8.569741175022468,23.299385508674266,11.986915130438197,-3.0953897762595917,3.2289980406037744,17.247101426974524,7.0559146072489,-8.280214199981504,257.3706644508048,272.47250176961194,287.08420275136183,292.3003416120395
12,9.18288959886406,152.3931487397941,6.024671636492723,43.69897053603124,1326.3358182463614,1260.5223642172523,5546.239794107206,258.4412495562655,-39.30520056798005,608.554668086617,32.82570110046144,106.04756833510827,1412.7239971600993,14.057578984735546,2.8089101881434217,-11.577511537096214,647.9856230031949,16.23013844515438,132.8727369542066,521.9133830315939,59.291267305644304,25.278487752928605,27.80537806176758,-4.261193941545385,8.898840373920292,-0.3391551295704654,-16.012235238433384,7.550035498757536,21.058294876346007,10.334268133948648,-4.754466926990886,1.6442847000355016,14.978440421251893,4.997704413678859,-10.383605490474524,334.1645367412141,405.8372381966631,374.0621228257011,298.65725949591763
13,14.009947233003519,140.6540054947451,70.72277702673237,148.22210108586629,1819.9831232828922,1064.5286293663598,4877.8531245911645,268.7098687366447,-37.71975055601652,669.6975709737909,35.98415681828111,128.04408878810344,1068.1016963935283,13.193037308472038,4.939139156600197,-10.956709258209482,514.1385024639135,19.34227028912829,158.6854476472897,299.5032052679778,61.2843748637216,37.71874318607993,30.299324059135014,-1.6410637710232052,11.81150698472207,2.0317706743418413,-14.735400404110752,9.97398572529173,24.040498306513626,12.047333304260716,-4.012799267367298,4.165758143997132,17.925658133821557,7.03882953207443,-9.374257555274388,233.26963499193232,326.9554315119271,284.42396755483844,223.38881862980244
14,12.505332872609976,136.23773324118866,21.478000460723337,39.692236811794515,1503.8950702603088,432.56438608615525,4300.308914996544,282.4249020962912,-28.23044229440213,532.3402441833679,29.378069569223957,146.2044459801889,1299.4500115180833,13.787421517307072,6.234358442755494,-3.1302925593181135,449.39714351531904,15.22978576364847,188.73393227366967,199.30269523151347,74.32803501497351,33.890002303616825,18.360642709053316,0.49646778776012707,10.026245872687024,5.647761652461057,-5.9231974199493616,7.5850226522309425,18.111402902557327,12.783352530138641,1.1374913614374542,4.041898948014948,14.069246717346042,9.216532289027132,-2.393177455271431,302.2356599861783,262.78207786224374,341.2519004837595,393.2664132688321
15,13.809990695883421,148.15855497449388,97.07972665148064,88.34126856812858,1560.9611472937854,1285.6746767621676,5362.413936924509,261.5040264365235,-39.88128910135184,635.1778369533831,35.39797234431554,113.35968430171003,974.2665789726972,13.322011586609676,3.440864320318276,-12.53756296320023,465.81998139176744,18.08060252173706,140.23414289839263,323.9173858641599,58.107318168693254,38.84564791940762,30.618537649587548,-3.849011303966364,10.222004769696126,0.38748649833706256,-16.901819115147045,8.534310800260998,23.22699690932198,11.026865368368073,-5.121888200883363,2.342578630476681,16.724484797930465,5.707024073064083,-11.011871838472075,215.3481985305913,289.6889537681671,268.6925791651962,200.52927588308896
16,14.39082311894608,142.03277785429003,143.22499196621217,166.38956984804665,1920.5578203185971,839.9440848367993,4518.706330624799,267.8237157416334,-36.32526281963019,739.5808658127897,36.59913694165272,125.7837763393472,1112.386494054997,13.432089243905997,5.977721158701663,-8.615778359271076,465.1371252811826,19.542817793692556,155.82766377450307,288.74296469724095,57.087315796722216,42.099517972731014,28.16002846256293,-1.5107912898437603,11.423403571592525,2.0504873831274706,-13.380126704310626,11.410096558478394,25.060896111646457,14.076757104163798,-1.309749192795613,4.949691655572342,18.24203736859052,8.06367350686306,-7.344888215581005,273.58839461965755,280.20052334389203,299.13565624569617,259.46678602579993
17,19.021902510003578,134.3117133503092,179.3020007275373,246.3569661695162,2209.118079301564,625.5882866496908,4014.1989086940707,275.64259730811204,-32.7715023644965,788.8921789741725,36.9805383775913,141.33317570025463,927.7107311749727,13.529273294937818,7.576049472535442,-6.395612950163595,444.050345580211,20.5836595125499,174.9857402691888,145.44543470352855,61.080756638777736,46.47112768279364,26.97913786831449,0.5059160906996445,12.843595246756513,3.9242657936218746,-10.217904692615557,12.595468655268538,25.87404753243595,15.277506972232228,-0.19477870740875633,6.550657208681993,19.358690432885094,9.601001576330917,-5.205988844428296,225.64896325936704,270.1932339032375,251.0485994907239,180.81615132775553
18,13.650876505729,147.0599353638233,90.79571050827539,92.76828909999021,1657.2579571050828,1020.3301341690334,4949.981784350211,263.8225443149545,-37.88764077955115,703.6971893056508,34.87593771422916,116.73890901968466,1071.0927431201646,14.144755655665442,4.5883361081187095,-9.842806777005348,509.1773577514445,17.954774263049618,145.2105572421898,302.698266575262,56.86465576339242,35.314582313191664,27.799001077269388,-2.944967845134345,9.970659093134916,0.9859759083341517,-14.725511703065274,10.03037573858247,23.507198119674996,12.669676492671487,-2.789178337087447,3.5430026442072657,16.738631541148504,6.827581366500248,-8.757095289393854,248.88600528841445,314.7243169131329,291.00822642248556,216.4623445304084
19,12.221844489709834,151.07231158249633,61.538561494696914,63.34016997963054,1411.7400786682588,1357.3116176160709,5586.366509798412,259.8717426424106,-39.84575050923652,589.478717426424,34.3664149750647,108.79756971272037,1045.9211210226874,13.237688731792154,2.7583936222518615,-12.961670295708515,474.92888248928847,17.393976961438522,134.5291845192105,403.74524127274003,60.75370513450868,36.67380417222736,30.356641146309826,-4.127110112149132,9.733560441104288,0.11920582519726099,-16.753049565685505,7.146409590035434,22.09664840439232,9.81542576853735,-5.966412633747824,1.5094390203928758,15.91511788532252,4.9671279061600435,-11.359677834750068,231.90763503547095,296.0842171805858,278.7316499262485,239.2026410058299
20,14.090276018273343,144.94759875619025,118.8238320089063,129.23098775384852,1762.0267572651542,1010.2173979807286,4860.670044915352,264.93308764251987,-37.8367576490451,702.2074167914316,36.18303581711413,120.00053744865446,1062.5982187416023,12.989880609620558,4.930864908441751,-10.23370954739133,473.8082076087374,18.94765250105566,149.4579830319782,310.28235248953894,57.44669661023456,40.02931014626322,29.181120196553398,-2.4143908275429866,10.880363929517259,1.3012566061397177,-14.829531523922716,10.235568863807849,24.335022457675812,12.7931398518178,-2.85641931232163,3.9105160786720647,17.607677837920537,7.046974292039326,-8.842842335598226,247.42262658835273,288.54524165994854,291.21144765634,235.42193558293985
